Hour,R0ad_name,Direction,Location,Time_Spend,Type,Dead,Injury,inside shoulder,inner lane,Nakauchi Lane,middle lane,Chinese and foreign lanes,outer lane,outer shoulder,ramp,capsize accident,construction accident,Dangerous goods vehicles,vehicle fire,Smoke car accident,Mainline interruption,branch, Category, crash car count,datetime,is_death,is_injury,car_type1_ratio,car_type2_ratio,car_type3_ratio,car_type4_ratio,car_type5_ratio
19,10010,2,222.4,18,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/23 19:00,FALSE,FALSE,1,0,0,0,0
18,10060,3,1.9,5,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/6/23 18:43,FALSE,FALSE,1,0,0,0,0
18,10010,2,222.4,9,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/23 18:38,FALSE,FALSE,1,0,0,0,0
18,10010,1,169.3,2,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/23 18:08,FALSE,FALSE,1,0,0,0,0
18,10010,2,235.8,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/23 18:01,FALSE,FALSE,1,0,0,0,0
18,10010,1,227,13,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,3,2023/6/23 18:12,FALSE,FALSE,1,0,0,0,0
18,10010,1,240.6,12,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/23 18:01,FALSE,FALSE,1,0,0,0,0
16,10010,1,174.2,12,A2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/23 16:59,FALSE,TRUE,0.5,0,0.5,0,0
16,10010,2,198.4,3,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,3,2023/6/23 16:34,FALSE,FALSE,1,0,0,0,0
16,10010,2,236.2,17,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/23 16:18,FALSE,FALSE,1,0,0,0,0
15,10030,2,184.4,4,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/6/23 15:40,FALSE,FALSE,1,0,0,0,0
15,10030,1,164.2,4,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/23 15:09,FALSE,FALSE,1,0,0,0,0
14,10010,1,211.9,9,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/23 14:56,FALSE,FALSE,1,0,0,0,0
14,10030,2,231.3,13,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,4,2023/6/23 14:57,FALSE,FALSE,1,0,0,0,0
14,10040,3,26.7,39,A3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,Train,2,2023/6/23 14:57,FALSE,FALSE,0,0,1,0,0
12,10030,1,169,41,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/23 12:39,FALSE,FALSE,1,0,0,0,0
10,10010,1,166.7,22,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,4,2023/6/23 10:57,FALSE,FALSE,1,0,0,0,0
9,10030,1,233.8,16,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/23 09:45,FALSE,FALSE,1,0,0,0,0
9,10010,1,150.2,8,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/23 09:21,FALSE,FALSE,1,0,0,0,0
9,10010,1,209.8,23,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,4,2023/6/23 09:26,FALSE,FALSE,1,0,0,0,0
8,10010,1,209.5,3,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/23 08:46,FALSE,FALSE,1,0,0,0,0
8,10030,1,124,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,1,2023/6/23 08:39,FALSE,FALSE,1,0,0,0,0
0,10010,2,146,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/6/23 00:48,FALSE,FALSE,1,0,0,0,0
23,10040,3,20.8,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 23:46,FALSE,FALSE,1,0,0,0,0
21,10030,2,168.2,19,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/6/22 21:19,FALSE,FALSE,1,0,0,0,0
17,10010,1,151.9,4,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 17:48,FALSE,FALSE,1,0,0,0,0
17,10030,1,164.2,18,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,3,2023/6/22 17:25,FALSE,FALSE,1,0,0,0,0
16,10010,1,228.8,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/22 16:53,FALSE,FALSE,1,0,0,0,0
16,10030,1,194.5,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 16:35,FALSE,FALSE,1,0,0,0,0
16,10030,1,202.1,26,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/22 16:24,FALSE,FALSE,1,0,0,0,0
16,10010,2,126.2,22,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/22 16:18,FALSE,FALSE,1,0,0,0,0
15,10030,2,220.5,2,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/6/22 15:46,FALSE,FALSE,1,0,0,0,0
15,10010,1,228.8,24,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,1,2023/6/22 15:17,FALSE,FALSE,0,0,0,0,1
14,10030,1,212.3,41,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 14:47,FALSE,FALSE,0,0,1,0,0
14,10030,1,227,12,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 14:52,FALSE,FALSE,1,0,0,0,0
14,10010,1,160.8,7,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 14:22,FALSE,FALSE,1,0,0,0,0
14,10010,2,207.3,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 14:10,FALSE,FALSE,1,0,0,0,0
14,10030,1,211.3,5,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,3,2023/6/22 14:06,FALSE,FALSE,1,0,0,0,0
14,10010,1,243.8,42,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,3,2023/6/22 14:31,FALSE,FALSE,1,0,0,0,0
11,10010,2,35,1,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,4,2023/8/19 11:08,FALSE,FALSE,1,0,0,0,0
11,10010,2,58.5,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/8/19 11:53,FALSE,FALSE,0.5,0,0.5,0,0
10,10010,1,63.9,42,A2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,4,2023/8/19 10:47,FALSE,TRUE,1,0,0,0,0
11,10030,1,107.6,11,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/8/19 11:50,FALSE,FALSE,1,0,0,0,0
12,10030,1,104.3,2,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/8/19 12:03,FALSE,FALSE,1,0,0,0,0
12,10010,2,87.5,28,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/8/19 12:18,FALSE,FALSE,1,0,0,0,0
13,10010,2,32,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/8/19 13:12,FALSE,FALSE,1,0,0,0,0
12,10030,2,11.6,40,A2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/8/19 12:51,FALSE,TRUE,1,0,0,0,0
14,10010,1,70.4,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/8/19 14:07,FALSE,FALSE,1,0,0,0,0
13,10030,2,17.4,18,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Train,3,2023/8/19 13:57,FALSE,FALSE,0.333333333,0.333333333,0.333333333,0,0
14,10010,1,55.1,5,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Train,2,2023/8/19 14:51,FALSE,FALSE,0.5,0.5,0,0,0
14,10010,2,26.8,5,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/8/19 14:57,FALSE,FALSE,1,0,0,0,0
14,10010,2,35.6,22,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,4,2023/8/19 14:46,FALSE,FALSE,1,0,0,0,0
15,10030,2,17.2,23,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,5,2023/8/19 15:18,FALSE,FALSE,0.8,0,0.2,0,0
16,10010,2,14.6,9,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/8/19 16:01,FALSE,FALSE,1,0,0,0,0
16,10010,2,18,25,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/8/19 16:21,FALSE,FALSE,1,0,0,0,0
16,10030,2,91.4,41,A2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,9,2023/8/19 16:59,FALSE,TRUE,1,0,0,0,0
17,10030,2,50.5,19,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,3,2023/8/19 17:26,FALSE,FALSE,1,0,0,0,0
17,10010,2,25.4,9,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/8/19 17:37,FALSE,FALSE,1,0,0,0,0
17,10010,2,36.2,8,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/8/19 17:38,FALSE,FALSE,1,0,0,0,0
17,10030,2,42,23,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/8/19 17:48,FALSE,FALSE,1,0,0,0,0
17,10030,2,54.4,32,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/8/19 17:53,FALSE,FALSE,1,0,0,0,0
17,10010,2,207.6,19,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,3,2023/9/27 17:35,FALSE,FALSE,1,0,0,0,0
15,10030,2,168.4,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/9/27 15:09,FALSE,FALSE,1,0,0,0,0
12,10030,2,199.9,18,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,1,2023/9/27 12:04,FALSE,FALSE,0,0,1,0,0
8,10040,4,22,33,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/9/27 08:24,FALSE,FALSE,1,0,0,0,0
8,10030,2,110.8,34,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,Train,3,2023/9/27 08:20,FALSE,FALSE,1,0,0,0,0
7,10040,3,26.55,37,A2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/9/27 07:07,FALSE,FALSE,1,0,0,0,0
2,10010,1,173,16,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,1,2023/9/27 02:00,FALSE,FALSE,0,0,1,0,0
23,10010,2,220.1,20,A2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,1,2023/9/26 23:34,FALSE,TRUE,1,0,0,0,0
22,10010,1,131.9,44,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,2,2023/9/26 22:48,FALSE,FALSE,0.5,0,0.5,0,0
21,10010,1,180.9,40,A3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,Train,2,2023/9/26 21:14,FALSE,FALSE,0.5,0,0,0,0.5
17,10030,2,211.3,12,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/9/26 17:57,FALSE,FALSE,1,0,0,0,0
16,10010,2,178.6,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/9/26 16:25,FALSE,FALSE,1,0,0,0,0
13,10010,1,221,12,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/9/26 13:44,FALSE,FALSE,1,0,0,0,0
13,10010,2,224,11,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/9/26 13:29,FALSE,FALSE,1,0,0,0,0
9,10030,2,129,20,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/9/26 09:42,FALSE,FALSE,1,0,0,0,0
8,10010,2,174.2,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/9/26 08:13,FALSE,FALSE,1,0,0,0,0
21,10030,1,236.8,11,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/9/25 21:12,FALSE,FALSE,1,0,0,0,0
16,10010,2,201.7,28,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/9/25 16:42,FALSE,FALSE,0.5,0,0.5,0,0
14,10030,1,190.8,37,A2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,3,2023/9/25 14:27,FALSE,TRUE,0.666666667,0,0.333333333,0,0
14,10010,1,215,47,A2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,3,2023/9/25 14:12,FALSE,TRUE,0.333333333,0.666666667,0,0,0
12,10030,2,202.1,25,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/9/25 12:18,FALSE,FALSE,1,0,0,0,0
8,10010,1,178,30,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,4,2023/9/25 08:12,FALSE,FALSE,1,0,0,0,0
7,10040,4,21.9,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/9/25 07:49,FALSE,FALSE,1,0,0,0,0
13,10010,1,165.5,11,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/22 13:45,FALSE,FALSE,1,0,0,0,0
13,10010,1,140.08,1,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/22 13:32,FALSE,FALSE,1,0,0,0,0
14,10030,1,260,19,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Train,3,2023/6/22 14:24,FALSE,FALSE,0,0.333333333,0.666666667,0,0
13,10030,1,134,53,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 13:09,FALSE,FALSE,1,0,0,0,0
13,10030,1,114.4,42,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,4,2023/6/22 13:42,FALSE,FALSE,1,0,0,0,0
12,10030,1,191.6,3,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/22 12:20,FALSE,FALSE,1,0,0,0,0
12,10030,1,114.9,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 12:19,FALSE,FALSE,1,0,0,0,0
12,10060,3,18.4,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 12:10,FALSE,FALSE,0.5,0,0.5,0,0
11,10040,3,17.8,36,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,3,2023/6/22 11:58,FALSE,FALSE,0.666666667,0.333333333,0,0,0
11,10010,1,184.4,11,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 11:32,FALSE,FALSE,1,0,0,0,0
11,10030,1,209,4,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 11:04,FALSE,FALSE,1,0,0,0,0
11,10030,1,196.8,8,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Train,2,2023/6/22 11:06,FALSE,FALSE,1,0,0,0,0
10,10010,1,108,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 10:45,FALSE,FALSE,1,0,0,0,0
10,10010,1,210,18,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 10:30,FALSE,FALSE,1,0,0,0,0
10,10010,1,191,2,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Train,2,2023/6/22 10:12,FALSE,FALSE,1,0,0,0,0
13,10030,1,61.9,18,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 13:30,FALSE,FALSE,0.5,0,0.5,0,0
13,10030,2,64.9,15,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 13:42,FALSE,FALSE,1,0,0,0,0
13,10010,1,87.9,23,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 13:46,FALSE,FALSE,1,0,0,0,0
15,10010,1,50.2,13,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,3,2023/5/17 15:20,FALSE,FALSE,0.666666667,0,0.333333333,0,0
17,10030,2,37.7,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 17:23,FALSE,FALSE,1,0,0,0,0
18,10010,1,22.2,20,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/5/17 18:44,FALSE,FALSE,1,0,0,0,0
18,10030,2,36.5,27,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/5/17 18:42,FALSE,FALSE,1,0,0,0,0
21,10010,1,28.2,22,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 21:26,FALSE,FALSE,1,0,0,0,0
18,10010,2,42.3,32,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/10 18:48,FALSE,FALSE,1,0,0,0,0
19,10010,1,58.3,8,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/10 19:17,FALSE,FALSE,1,0,0,0,0
7,10030,1,35,5,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/11 07:25,FALSE,FALSE,1,0,0,0,0
8,10030,2,21.9,5,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/5/11 08:52,FALSE,FALSE,1,0,0,0,0
9,10010,1,40.6,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/11 09:05,FALSE,FALSE,0.5,0.5,0,0,0
9,10030,1,35,9,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/11 09:04,FALSE,FALSE,1,0,0,0,0
9,10010,2,36.4,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/11 09:46,FALSE,FALSE,0,0,1,0,0
9,10030,1,69.7,13,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/5/11 09:47,FALSE,FALSE,1,0,0,0,0
10,10020,4,5.3,10,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/5/11 10:18,FALSE,FALSE,0.5,0.5,0,0,0
10,10030,2,38,7,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/5/11 10:24,FALSE,FALSE,0.5,0,0.5,0,0
11,10010,2,24.9,17,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/11 11:07,FALSE,FALSE,1,0,0,0,0
11,10010,2,42.6,38,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/5/11 11:04,FALSE,FALSE,0.333333333,0.666666667,0,0,0
11,10030,1,54.8,24,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/5/11 11:57,FALSE,FALSE,0.5,0,0.5,0,0
12,10010,2,34.5,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/11 12:34,FALSE,FALSE,0.5,0.5,0,0,0
13,10010,1,51,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/11 13:41,FALSE,FALSE,1,0,0,0,0
15,10030,1,19.4,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/11 15:06,FALSE,FALSE,1,0,0,0,0
14,10030,1,51,71,A2,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Train,2,2023/5/11 14:38,FALSE,TRUE,0.5,0,0.5,0,0
16,10030,2,37.3,4,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/5/11 16:48,FALSE,FALSE,1,0,0,0,0
14,10010,2,41,5,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/11 14:49,FALSE,FALSE,0.5,0,0.5,0,0
15,10030,1,19.4,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/11 15:06,FALSE,FALSE,1,0,0,0,0
14,10030,1,51,71,A2,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Train,2,2023/5/11 14:38,FALSE,TRUE,0.5,0,0.5,0,0
16,10030,2,37.3,4,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/5/11 16:48,FALSE,FALSE,1,0,0,0,0
16,10030,1,35,14,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/11 16:45,FALSE,FALSE,1,0,0,0,0
18,10010,2,33,50,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,1,2023/5/16 18:46,FALSE,FALSE,1,0,0,0,0
20,10010,2,41,25,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/16 20:52,FALSE,FALSE,1,0,0,0,0
21,10010,2,61.9,11,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/5/16 21:26,FALSE,FALSE,1,0,0,0,0
1,10020,4,14.5,40,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,1,2023/5/17 01:16,FALSE,FALSE,1,0,0,0,0
5,10031,3,6,8,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/17 05:46,FALSE,FALSE,0.5,0.5,0,0,0
7,10010,2,98.5,3,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 07:25,FALSE,FALSE,1,0,0,0,0
7,10020,4,11.1,8,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 07:44,FALSE,FALSE,0.5,0,0,0.5,0
7,10010,2,83,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/17 07:58,FALSE,FALSE,1,0,0,0,0
8,10010,2,30.3,3,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 08:02,FALSE,FALSE,1,0,0,0,0
8,10020,4,19.5,3,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 08:03,FALSE,FALSE,1,0,0,0,0
7,10030,1,31,21,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/17 07:59,FALSE,FALSE,1,0,0,0,0
8,10010,2,27,10,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/17 08:14,FALSE,FALSE,1,0,0,0,0
8,10010,1,68.8,37,A3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/5/17 08:18,FALSE,FALSE,1,0,0,0,0
8,10030,2,39.6,24,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,4,2023/5/17 08:39,FALSE,FALSE,0.75,0,0.25,0,0
8,10010,1,18.2,8,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 08:59,FALSE,FALSE,1,0,0,0,0
8,10030,2,25.7,33,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/5/17 08:36,FALSE,FALSE,0.666666667,0,0.333333333,0,0
9,OTHER,2,19.9,0,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 09:27,FALSE,FALSE,1,0,0,0,0
9,10030,2,33.7,1,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 09:41,FALSE,FALSE,1,0,0,0,0
9,10030,2,31.6,8,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 09:38,FALSE,FALSE,0.5,0.5,0,0,0
9,10010,1,2,21,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/17 09:28,FALSE,FALSE,1,0,0,0,0
9,10010,1,59.4,22,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 09:29,FALSE,FALSE,1,0,0,0,0
9,10010,2,26.4,8,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 09:48,FALSE,FALSE,0.5,0,0,0,0.5
10,10010,2,36,5,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/17 10:19,FALSE,FALSE,1,0,0,0,0
7,10030,2,109,16,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/5/18 07:59,FALSE,FALSE,1,0,0,0,0
8,10030,1,35.2,6,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/5/18 08:17,FALSE,FALSE,1,0,0,0,0
8,10010,1,91.6,1,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/18 08:30,FALSE,FALSE,1,0,0,0,0
5,10010,1,76,52,A2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,4,2023/5/18 05:28,FALSE,TRUE,0.5,0,0.5,0,0
8,10030,2,77.3,12,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/5/18 08:48,FALSE,FALSE,1,0,0,0,0
8,10010,2,25.1,13,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/5/18 08:48,FALSE,FALSE,1,0,0,0,0
